passcode,route_surveyed,date,direction_id,timeperiodcode,purpose,origin_type_clean,origin_type_99_x,origin_address_coded,origin_lat,origin_lng,o_ST_785_AAZ,o_district_27,o_district_12,access_mode,access_99_x,access_walk_dist,accessparkloc_clean,accessparkloc_99_x,accesscarpoolloc_clean,accesscarpoolloc_99_x,access_bike_dist,access_park_cost_clean,access_park_freq_clean,dest_type_clean,dest_type_99_x,destination_address_coded,destination_lat,destination_lng,d_ST_785_AAZ,d_district_27,d_district_12,egress_mode,egress_99_x,egress_walk_dist,egressparkloc_clean,egressparkloc_99_x,egresscarpoolloc_clean,egresscarpoolloc_99_x,egress_bike_dist,egress_park_cost_clean,egress_park_freq_clean,board_stop_id,board_stop_name,board_stop_lat,board_stop_lon,b_ST_785_AAZ,b_district_27,b_district_12,alight_stop_id,alight_stop_name,alight_stop_lat,alight_stop_lon,a_ST_785_AAZ,a_district_27,a_district_12,fare_type_clean,fare_type_99_x,orca_emp_clean,orca_daynum_clean,children,numchildren_1_clean,numchildren_2_clean,fare_cat_clean,oneway_route_clean,oneway_all_clean,firsttimetransit,license,hhveh_clean,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_99,ethnicity_99_x,ethnicity_98,language_1,language_2,language_3,language_4,language_5,language_6,language_7,language_8,language_9,language_99,language_99_x,hhsize_clean,income_clean,route_1,route_2,route_3,route_4,total_transfers,routes_in_corridor,corridor_transfers,bad_record,board_segment,alight_segment,unlinked_weight,link_weight_factor,linked_weight,filter_$,route_surveyed2,route_new1,route_new2,route_new3,route_new4,access_new,egress_new,access_new2,egress_new2
LE21196,LINK,"Monday, October 19, 2015",1,3,2,2,,"4566 34th Ave S, Seattle, WA 98118, USA",47.56088,-122.28962,180,13,6,4,,#NULL!,2,,2,,#NULL!,#NULL!,#NULL!,4,,"3005 S Stevens St, Seattle, WA 98144, USA",47.57645,-122.29772,461,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,100479,,,,0,1,0,0,4,3,7.40208292,1,7.40208292,1,75,75,81,81,81,4,1,4,1
LE13011,LINK,"Thursday, October 15, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,7,,#NULL!,#NULL!,2,1,1,1,#NULL!,#NULL!,0,2,#NULL!,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,5,5,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE12036,LINK,"Thursday, October 15, 2015",1,1,2,2,,"2319-2357 S Columbian Way, Seattle, WA 98108, USA",47.55964,-122.30435,183,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,5,,"Martin Luther King Jr Way S & Rainier Ave S, Seattle, WA 98144, USA",47.57639,-122.29663,460,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,100479,,,,0,1,0,0,4,3,23.45383459,1,23.45383459,1,75,75,81,81,81,1,1,1,1
LE21124,LINK,"Monday, October 19, 2015",1,3,2,2,,"S Columbian Way, Seattle, WA 98108, USA",47.56179,-122.31075,178,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"3013 S Mt Baker Blvd, Seattle, WA 98144, USA",47.57587,-122.29551,460,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,100479,,,,0,1,0,0,4,3,7.40208292,1,7.40208292,1,75,75,81,81,81,1,1,1,1
LE21196,LINK,"Monday, October 19, 2015",1,3,2,2,,"4566 34th Ave S, Seattle, WA 98118, USA",47.56088,-122.28962,180,13,6,4,,#NULL!,2,,2,,#NULL!,#NULL!,#NULL!,4,,"3005 S Stevens St, Seattle, WA 98144, USA",47.57645,-122.29772,461,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,100479,,,,0,1,0,0,4,3,7.40208292,1,7.40208292,1,75,75,81,81,81,4,1,4,1
LE13490,LINK,"Monday, October 19, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,8,7,0,2,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,#NULL!,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE23081,LINK,"Wednesday, October 21, 2015",1,3,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,7,,#NULL!,#NULL!,1,#NULL!,#NULL!,3,3,#NULL!,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,10,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE13490,LINK,"Monday, October 19, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,8,7,0,2,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,#NULL!,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE23081,LINK,"Wednesday, October 21, 2015",1,3,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,7,,#NULL!,#NULL!,1,#NULL!,#NULL!,3,3,#NULL!,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,10,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE13962,LINK,"Tuesday, October 20, 2015",1,1,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,2,20,#NULL!,0,2,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,6,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE17911,LINK,"Monday, November 2, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,2,#NULL!,1,#NULL!,#NULL!,2,#NULL!,#NULL!,0,1,3,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,5,5,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LM30913,LINK,"Monday, November 2, 2015",1,1,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,50,#NULL!,0,#NULL!,1,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE20909,LINK,"Monday, October 19, 2015",1,3,2,2,,"S Graham St, Seattle, WA 98108, USA",47.54642,-122.30227,195,13,6,1,,3,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"3013 S Mt Baker Blvd, Seattle, WA 98144, USA",47.57587,-122.29551,460,13,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,1,#NULL!,#NULL!,#NULL!,#NULL!,2,30,#NULL!,0,2,3,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,,5,6,100210,100479,,,1,1,0,0,4,3,7.40208292,1,7.40208292,1,75,80,75,81,81,80,99,8,99
LE20911,LINK,"Monday, October 19, 2015",1,3,2,2,,"S Othello St, Seattle, WA 98108, USA",47.53709,-122.30262,193,13,6,3,,#NULL!,2,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"Mt. Baker, Seattle, WA, USA",47.58324,-122.29234,165,13,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,2,#NULL!,#NULL!,0,2,3,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,5,8,100210,100479,,,1,1,0,0,4,3,7.40208292,1,7.40208292,1,75,80,75,81,81,80,99,8,99
LE11469,LINK,"Wednesday, October 14, 2015",1,2,2,2,,"4658-4798 S Othello St, Seattle, WA 98118, USA",47.53691,-122.27285,196,13,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"2008 S Forest St, Seattle, WA 98144, USA",47.57792,-122.30641,461,13,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,2,#NULL!,1,#NULL!,#NULL!,2,24,40,0,1,2,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,,5,#NULL!,100479,,,,0,1,0,0,4,3,15.30672376,1,15.30672376,1,75,75,81,81,81,1,1,1,1
LE12242,LINK,"Thursday, October 15, 2015",1,1,3,4,,"32nd Ave S & S Myrtle Pl, Seattle, WA 98118, USA",47.53886,-122.29153,194,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"Seattle Central College - Science and Math Building, 1701 Broadway, Seattle, WA 98122, USA",47.61786,-122.32182,107,10,1,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,2,#NULL!,#NULL!,0,2,#NULL!,0,0,0,0,0,0,0,0,1,AFRICAN,0,0,0,0,0,0,0,0,0,0,1,ARABIC,3,6,100479,100289,,,1,2,1,0,4,3,23.45383459,0.5,11.7269173,1,75,75,80,81,81,1,80,1,8
LE12313,LINK,"Thursday, October 15, 2015",1,1,2,2,,"7100-7108 Martin Luther King Jr Way S, Seattle, WA 98118, USA",47.53848,-122.28168,197,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"2905 Rainier Ave S, Seattle, WA 98144, USA",47.57699,-122.29787,461,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,1,#NULL!,1,#NULL!,#NULL!,5,#NULL!,#NULL!,0,2,5,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,,5,1,100479,,,,0,1,0,0,4,3,23.45383459,1,23.45383459,1,75,75,81,81,81,1,1,1,1
LE13958,LINK,"Monday, October 19, 2015",1,2,2,2,,"Othello Station, Seattle, WA 98118, USA",47.53753,-122.28147,194,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"2385-2417 S Walker St, Seattle, WA 98144, USA",47.58365,-122.30186,460,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,2,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,1,100479,100263,,,1,1,0,0,4,3,15.30672376,1,15.30672376,1,75,75,80,81,81,1,80,1,8
LE21274,LINK,"Monday, October 19, 2015",1,3,2,2,,"Othello Station, Seattle, WA 98118, USA",47.53753,-122.28147,194,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"3005 S Stevens St, Seattle, WA 98144, USA",47.57667,-122.29753,461,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,1,#NULL!,1,#NULL!,#NULL!,2,10,#NULL!,0,2,2,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,4,6,100479,,,,0,1,0,0,4,3,7.40208292,1,7.40208292,1,75,75,81,81,81,1,1,1,1
LM30911,LINK,"Monday, November 2, 2015",1,1,2,2,,"3900 S Othello St, Seattle, WA 98118, USA",47.5375,-122.28305,194,13,6,1,,5,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"3013 S Mt Baker Blvd, Seattle, WA 98144, USA",47.57587,-122.29551,460,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,2,#NULL!,#NULL!,0,1,2,0,0,0,0,0,1,0,0,0,,0,1,0,0,1,1,0,0,0,0,0,,5,3,100479,,,,0,1,0,0,4,3,23.45383459,1,23.45383459,1,75,75,81,81,81,1,1,1,1
LM30914,LINK,"Monday, November 2, 2015",1,1,1,2,,"S Othello St & 44th Ave S, Seattle, WA 98118, USA",47.53706,-122.27801,197,13,6,1,,2,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"2001-2025 14th Ave S, Seattle, WA 98144, USA",47.58521,-122.31474,164,13,6,1,,4,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,2,#NULL!,1,#NULL!,#NULL!,2,25,#NULL!,0,2,2,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,5,1,100479,,,,0,1,0,0,4,3,23.45383459,1,23.45383459,1,75,75,81,81,81,1,1,1,1
LM30919,LINK,"Monday, November 2, 2015",1,1,2,2,,"7254 38th Ave S, Seattle, WA 98118, USA",47.53746,-122.28466,194,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,7,1,4,,"Mt. Baker, Seattle, WA, USA",47.58324,-122.29234,165,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55656,Othello Station - Downtown,47.538483,-122.281677,197,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,2,#NULL!,1,#NULL!,#NULL!,2,#NULL!,#NULL!,0,2,2,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,3,5,100479,,,,0,1,0,0,4,3,23.45383459,1,23.45383459,1,75,75,81,81,81,1,1,1,1
LE23597,LINK,"Thursday, October 22, 2015",1,1,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,#NULL!,0,#NULL!,3,#NULL!,#NULL!,0,2,3,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,1,0,,2,8,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LM30918,LINK,"Monday, November 2, 2015",1,1,2,2,,"7219-7299 32nd Ave S, Seattle, WA 98118, USA",47.53711,-122.29148,194,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,7,#NULL!,4,,"Mt. Baker, Seattle, WA, USA",47.58324,-122.29234,165,13,6,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,1,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,2,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,0,2,2,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,3,3,100005,100479,,,1,1,0,0,4,3,23.45383459,1,23.45383459,1,75,80,75,81,81,80,99,8,99
LE12207,LINK,"Thursday, October 15, 2015",1,1,1,2,,"56th Ave S & S Augusta St, Seattle, WA 98178, USA",47.50018,-122.26237,212,13,6,99,METRO BUS,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"Mount Baker Station, Seattle, WA 98144, USA",47.57699,-122.29787,461,13,6,1,,2,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,1,#NULL!,1,#NULL!,#NULL!,2,30,#NULL!,0,2,3,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,5,9,100006,100479,,,1,1,0,0,4,3,23.45383459,1,23.45383459,1,75,80,75,81,81,80,99,8,99
LE25670,LINK,"Monday, November 2, 2015",1,3,2,4,,"8816 Martin Luther King Jr Way S, Seattle, WA 98118, USA",47.60501,-122.30183,150,10,1,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,2,,"400 23rd Ave, Seattle, WA 98122, USA",47.52365,-122.27879,210,13,6,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,2,3,4,0,2,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,#NULL!,100228,100479,,,1,2,1,0,4,3,7.40208292,0.5,3.70104146,1,75,48,75,81,81,48,99,8,99
LE14596,LINK,"Tuesday, October 20, 2015",1,2,2,2,,"Martin Luther King Jr Way S & S Henderson St, Seattle, WA 98118, USA",47.52352,-122.27892,210,13,6,99,BY BUS,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"University of Washington Plaza, Seattle, WA 98105, USA",47.66987,-122.31022,60,8,3,1,,0,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,5,,1,#NULL!,1,#NULL!,#NULL!,1,20,#NULL!,0,2,3,0,0,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,,5,8,100479,100228,,,1,2,1,0,4,3,15.30672376,0.5,7.65336188,1,75,75,48,81,81,99,48,99,8
LE21131,LINK,"Monday, October 19, 2015",1,3,3,4,,"9132 Martin Luther King Jr Way S, Seattle, WA 98118, USA",47.52092,-122.27936,208,13,6,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"Mount Baker Station, Seattle, WA 98144, USA",47.57699,-122.29787,461,13,6,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,1,#NULL!,1,#NULL!,#NULL!,2,30,#NULL!,0,2,#NULL!,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,4,#NULL!,100479,,,,0,1,0,0,4,3,7.40208292,1,7.40208292,1,75,75,81,81,81,2,2,2,2
LE21207,LINK,"Monday, October 19, 2015",1,3,2,2,,"Rainier Beach, Seattle, WA, USA",47.51225,-122.26398,212,13,6,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"3013 S Mt Baker Blvd, Seattle, WA 98144, USA",47.57587,-122.29551,460,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,100479,,,,0,1,0,0,4,3,7.40208292,1,7.40208292,1,75,75,81,81,81,2,1,2,1
LE24498,LINK,"Monday, October 26, 2015",1,3,2,2,,"46th Ave S & S Henderson St, Seattle, WA 98118, USA",47.52331,-122.27427,210,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,99,FRIENDS HOUSE,"3005 S Stevens St, Seattle, WA 98144, USA",47.57644,-122.29774,461,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55578,Rainier Beach Station - Downtown,47.522953,-122.279083,208,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,1,#NULL!,1,#NULL!,#NULL!,1,38,#NULL!,0,1,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,7,100479,,,,0,1,0,0,4,3,7.40208292,1,7.40208292,1,75,75,81,81,81,1,1,1,1
LE13415,LINK,"Monday, October 19, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,99905,Tukwila Int'l Blvd Station - Downtown,47.463924,-122.288002,352,15,7,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,1,,1,#NULL!,1,#NULL!,#NULL!,1,#NULL!,30,0,2,#NULL!,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,,3,2,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
